CreditScore,Gender,Age,Tenure,HasCrCard,EstimatedSalary,IsActiveMember
737,Female,70,9,1,42576.86,1
709,Female,45,3,0,174032.0,1
626,Male,35,4,1,32825.5,1
582,Male,32,1,1,10054.53,1
659,Female,32,9,1,93155.75,1
773,Male,37,2,1,178268.36,0
705,Female,43,7,1,103108.33,1
640,Female,30,6,1,187632.22,1
660,Male,40,5,1,38761.61,1
503,Male,32,9,1,157921.25,1
546,Female,20,6,0,20508.85,1
835,Male,25,7,1,83449.65,1
564,Female,53,2,1,41055.71,1
767,Male,43,1,1,77837.63,0
552,Male,45,9,1,26752.56,0
561,Male,37,4,0,88838.14,1
544,Female,32,9,1,14559.62,1
720,Female,34,3,1,136120.29,1
606,Male,31,10,1,195209.4,0
513,Male,34,7,0,124571.09,0
635,Female,48,8,1,43250.3,1
580,Female,57,0,0,108528.74,1
850,Male,37,4,1,109659.12,0
756,Male,60,2,1,166513.49,1
490,Female,35,7,1,3937.37,1
489,Male,58,4,1,191419.32,1
835,Male,35,6,1,28707.69,0
611,Male,28,2,0,25395.83,0
850,Female,32,5,1,121982.73,0
722,Female,50,4,1,128262.14,1
634,Male,38,2,1,56055.72,1
701,Female,43,2,0,37266.43,1
699,Male,39,2,1,180022.39,1
707,Male,43,10,1,118368.2,0
656,Female,23,4,0,21085.12,1
434,Male,55,6,0,73562.05,1
687,Female,29,4,1,122134.56,0
651,Male,45,2,1,23054.51,0
665,Male,38,9,0,87412.74,1
525,Female,25,6,1,89566.64,0
773,Female,33,10,1,98820.09,1
599,Male,45,10,1,132127.69,0
584,Male,32,5,1,10956.82,0
657,Male,37,4,1,115260.72,1
758,Female,40,5,0,123218.81,0
516,Female,27,1,0,112311.15,1
780,Female,37,10,1,126310.39,0
626,Female,23,6,1,109742.8,0
634,Female,31,8,0,196021.73,0
545,Male,45,6,1,162321.26,1
586,Female,33,7,1,168261.4,1
672,Male,40,10,1,1285.81,0
639,Female,39,1,1,92455.96,0
726,Female,31,9,1,98178.57,1
466,Male,26,9,1,10842.46,0
722,Male,46,6,1,93917.68,1
603,Male,38,8,1,191457.06,1
706,Female,29,6,1,171037.63,0
848,Male,35,5,1,84710.65,0
684,Female,44,2,0,49865.04,1
555,Female,26,9,0,158918.03,1
618,Female,21,2,0,57762.0,0
743,Male,43,5,0,113079.19,0
699,Male,27,1,1,93003.21,0
526,Female,35,9,1,40980.87,0
677,Female,25,3,1,179608.96,0
586,Male,41,3,1,83753.64,0
635,Female,65,5,1,155799.86,0
598,Female,39,5,1,83103.46,1
527,Male,58,3,1,126144.96,1
545,Male,47,8,0,67830.2,1
581,Male,50,2,1,181224.24,0
779,Female,37,2,1,6589.16,1
705,Male,44,3,1,82463.69,0
745,Female,36,9,1,19605.18,0
619,Male,58,5,1,86022.09,1
529,Female,31,7,1,175697.87,1
662,Male,38,0,0,179833.45,1
652,Female,40,1,1,126554.96,0
846,Female,38,5,1,187616.16,1
487,Male,45,2,1,77475.73,0
499,Male,36,5,1,174918.46,0
474,Female,37,5,1,110953.33,1
808,Male,39,3,0,171442.36,1
608,Female,41,3,0,199304.74,0
631,Female,33,4,0,112687.57,0
796,Male,24,8,1,61349.37,0
463,Male,20,8,1,128268.39,0
674,Female,41,4,1,166694.93,1
646,Female,29,4,1,15470.91,0
850,Male,34,2,1,115767.93,1
746,Male,24,3,0,170142.09,1
766,Female,28,3,1,13182.43,1
594,Female,56,7,1,26215.85,0
601,Male,24,7,0,144660.42,0
611,Male,49,3,1,142917.54,1
850,Male,49,6,1,65769.3,0
680,Male,34,3,1,66526.01,0
561,Male,34,4,1,29217.37,1
627,Female,41,6,1,138700.75,1
773,Female,23,8,1,56759.79,0
549,Female,49,6,0,93551.36,1
617,Female,24,4,1,91195.12,1
585,Male,55,10,1,122960.98,1
613,Male,37,3,0,5353.12,1
743,Male,36,4,1,190911.02,1
624,Male,38,7,1,135096.78,0
632,Male,41,8,1,93874.87,0
614,Female,39,6,1,164018.98,1
626,Male,49,9,1,187192.23,0
760,Female,32,7,1,105969.05,1
750,Male,40,5,1,20451.99,0
560,Female,44,5,1,98661.27,0
671,Female,38,6,0,76068.95,1
751,Female,34,8,0,479.54,0
660,Male,30,7,0,96847.91,0
660,Female,38,5,1,195906.59,0
534,Female,49,7,1,13566.48,0
730,Male,42,4,0,85982.47,1
677,Female,72,8,1,153604.44,1
655,Male,28,10,0,126565.21,1
677,Female,26,6,0,151146.67,1
629,Male,44,5,0,117572.59,0
452,Female,33,6,1,151623.91,0
581,Female,34,1,1,110431.51,0
571,Male,32,5,1,125256.53,0
569,Male,30,6,0,44114.88,1
814,Female,48,7,1,132870.15,1
790,Female,31,2,1,172437.12,1
702,Male,40,3,0,146056.29,1
674,Male,32,2,1,140579.17,0
535,Female,48,9,1,149892.79,0
573,Female,35,9,0,102986.15,1
702,Female,36,2,1,52909.87,1
611,Female,49,9,1,138656.81,1
598,Female,64,1,1,152273.57,1
584,Male,32,9,0,169137.24,0
850,Male,33,8,1,186281.0,1
658,Female,35,5,0,156361.58,0
760,Female,57,1,1,25101.17,1
693,Male,38,7,1,14278.18,1
480,Female,42,1,1,101778.9,0
670,Female,39,8,0,89205.54,0
728,Male,37,0,1,72203.8,1
510,Female,45,10,0,77878.62,1
719,Female,32,7,0,76264.27,0
687,Female,63,1,1,37938.74,1
531,Male,44,3,1,34416.79,1
592,Male,42,1,1,63023.02,1
646,Female,43,8,1,61937.6,0
819,Female,28,8,1,102799.14,1
608,Female,35,6,1,143463.28,1
678,Male,38,3,1,66561.6,0
744,Male,38,6,1,78770.86,0
611,Female,33,7,1,3729.89,1
693,Female,43,1,1,87994.95,0
674,Female,27,4,0,50743.83,1
645,Male,41,7,0,28667.56,1
543,Male,41,5,0,143980.29,1
574,Female,39,2,1,88463.63,0
678,Female,51,1,0,109718.44,0
610,Male,33,4,0,113943.17,0
691,Male,41,2,1,56850.92,1
706,Male,31,1,1,54439.53,0
625,Female,37,7,1,48486.25,0
569,Female,34,3,1,133997.53,0
583,Male,47,5,1,92708.1,0
705,Female,46,4,0,76544.9,0
635,Female,38,1,1,90605.05,0
741,Male,36,8,1,168816.22,0
490,Female,48,8,1,187921.3,0
535,Female,31,7,1,36278.89,1
689,Male,40,8,1,49656.24,0
542,Male,37,8,1,807.06,1
529,Male,67,8,1,154002.02,1
746,Male,47,8,1,62086.62,1
664,Male,43,9,1,56099.86,1
785,Female,36,4,0,190627.01,0
508,Male,28,0,1,147913.56,0
572,Male,33,5,0,41139.05,1
791,Male,35,5,1,181918.26,1
667,Male,32,0,1,20560.69,0
640,Male,48,1,0,135995.58,1
693,Male,43,6,1,36342.79,0
603,Female,42,8,0,144675.3,0
485,Female,30,5,1,141148.21,1
622,Male,32,5,1,149043.78,1
521,Male,27,4,1,164223.7,1
663,Male,26,5,1,440.2,0
488,Female,36,0,1,136675.22,0
607,Female,39,8,1,104721.5,0
718,Male,37,8,1,142.81,1
625,Female,40,7,0,177397.49,1
545,Female,37,8,1,136050.44,0
624,Female,27,7,1,167387.36,1
629,Male,40,9,1,106.67,0
577,Female,26,1,0,123454.62,0
552,Female,41,9,1,135635.25,0
774,Male,42,2,1,162865.52,1
412,Male,29,5,0,12510.53,0
601,Female,41,1,0,160607.06,1
710,Female,37,5,1,115403.31,0
717,Female,64,10,1,21630.21,1
815,Male,35,4,0,198490.33,1
712,Female,29,2,1,144375.0,1
734,Male,33,5,1,61829.89,0
646,Male,40,5,1,179473.26,1
684,Female,39,4,1,120612.11,1
646,Female,46,4,1,93251.42,0
613,Female,32,0,0,126675.62,1
765,Female,56,1,1,13228.93,0
705,Male,61,4,1,191313.7,1
698,Male,39,9,0,53289.49,1
634,Male,77,5,1,161579.85,1
567,Female,38,1,1,107841.77,1
420,Female,55,4,1,144870.28,0
785,Female,54,1,1,45113.92,0
581,Male,71,4,1,197562.08,1
542,Male,34,8,1,196395.05,0
674,Male,22,3,1,173940.59,1
669,Male,22,10,1,176163.74,0
507,Male,32,7,1,67926.18,0
619,Female,55,0,0,60810.64,0
560,Female,66,9,1,15928.49,1
669,Male,57,5,1,56875.76,1
688,Female,34,9,0,163783.0,1
749,Male,47,9,0,135655.29,1
523,Male,34,2,1,51358.66,1
582,Female,32,4,1,59668.81,0
777,Female,32,2,1,136458.19,0
674,Male,28,5,1,151925.25,1
784,Female,42,2,1,6409.55,0
666,Male,74,7,1,46172.47,1
614,Female,19,5,1,122823.34,0
698,Male,36,2,1,93249.26,1
682,Male,38,4,1,15669.17,1
714,Male,63,4,0,166677.54,1
521,Male,41,8,0,20491.15,1
725,Male,41,7,1,116704.25,1
695,Female,29,9,1,111565.45,0
718,Male,63,7,1,100538.8,1
735,Female,43,9,0,184570.04,0
559,Female,36,1,0,54184.06,1
667,Male,42,9,0,58137.42,1
635,Female,28,3,1,156791.36,1
653,Male,41,8,1,55663.85,0
600,Female,28,6,0,52193.23,1
515,Male,40,10,1,138360.29,0
707,Female,42,10,1,152944.39,1
544,Male,37,3,0,79972.09,0
807,Female,47,9,0,125440.11,0
831,Female,44,10,0,47729.33,1
638,Male,34,5,0,155643.04,1
605,Male,47,7,1,189310.27,0
735,Male,50,2,0,147075.69,1
499,Female,29,6,1,118623.94,0
793,Female,33,0,0,175544.02,0
598,Male,35,8,1,74322.85,1
683,Male,30,10,0,79240.9,0
577,Female,43,3,0,125140.72,0
624,Male,36,6,0,84635.64,0
634,Female,37,7,1,184312.88,1
530,Female,48,0,1,85081.09,0
717,Male,42,5,1,172665.21,0
657,Male,36,8,0,123866.43,1
661,Male,47,5,0,107243.31,1
529,Male,72,5,1,78695.68,1
755,Male,42,2,1,156868.21,0
692,Female,41,8,1,59354.24,0
677,Female,41,8,1,4195.84,1
620,Male,35,0,1,17242.79,1
678,Female,43,7,0,110405.9,0
607,Female,27,5,0,7631.27,0
551,Male,32,4,1,53420.53,0
816,Male,67,6,1,72814.31,1
430,Male,49,3,1,146516.86,0
756,Male,41,2,0,47093.11,1
634,Male,25,9,1,8227.91,1
657,Male,34,3,1,153895.46,0
757,Female,44,9,1,177528.92,0
601,Male,35,8,1,177384.45,0
648,Female,28,9,1,157891.11,1
767,Female,35,6,0,27922.45,1
745,Female,55,9,0,51548.14,1
659,Female,39,1,1,20652.69,0
516,Male,32,3,0,111421.45,0
660,Male,24,5,1,71638.0,1
735,Male,36,5,1,105152.17,0
638,Female,39,0,1,95007.8,1
689,Female,46,7,1,72993.65,1
646,Female,50,5,1,142208.5,1
623,Female,24,5,1,116160.04,0
612,Female,63,2,0,147545.65,1
619,Female,31,2,0,2181.94,0
688,Female,46,3,0,104902.68,1
452,Male,52,1,0,92033.98,0
623,Female,50,2,1,104382.11,1
615,Male,30,7,1,156346.84,1
595,Female,45,9,0,191448.96,0
573,Female,72,8,1,96015.53,1
564,Male,31,0,1,87060.77,1
668,Female,39,0,1,112946.67,0
738,Female,29,9,1,141872.05,0
449,Male,32,0,1,166692.03,1
670,Male,43,9,1,178827.3,0
695,Male,52,8,1,22485.64,1
687,Female,27,9,0,126494.82,0
666,Female,31,2,0,4050.57,0
713,Female,24,7,1,121592.5,1
652,Male,48,4,1,163944.18,0
728,Male,37,3,0,106977.53,0
788,Female,33,5,0,116978.19,0
592,Male,38,0,1,65986.48,0
642,Female,36,6,1,97938.59,1
539,Male,36,6,1,118959.64,1
667,Female,37,5,1,178106.34,0
704,Male,31,0,1,183038.33,0
744,Female,44,3,1,189016.14,1
686,Male,25,1,0,16459.37,1
811,Male,39,7,1,177519.39,1
498,Male,61,7,1,187247.56,0
513,Male,48,2,1,114709.13,1
592,Male,31,7,0,43921.36,0
788,Male,55,3,0,13288.46,1
590,Male,31,8,1,26261.42,0
568,Female,38,3,0,124486.28,1
784,Male,33,10,1,162022.47,0
581,Female,54,2,1,187597.98,0
798,Female,39,6,1,164248.33,1
705,Female,55,8,1,14392.68,1
756,Male,62,3,1,11199.04,1
575,Female,26,7,1,112507.63,0
809,Female,38,2,1,174800.31,1
636,Male,42,2,1,55470.78,1
468,Male,28,3,1,170661.02,0
600,Female,32,1,1,64349.6,0
574,Male,52,7,1,196257.67,0
850,Male,30,2,1,5978.2,1
506,Female,57,6,0,194421.12,1
727,Male,58,5,1,25881.0,0
613,Female,43,10,0,94875.03,0
675,Male,36,9,0,22994.32,1
493,Female,46,4,1,1907.66,0
614,Female,37,9,1,62023.1,1
651,Female,42,1,1,44731.8,0
676,Female,61,8,1,118522.73,1
594,Male,50,7,1,183868.01,1
723,Male,30,1,1,164647.72,0
669,Male,46,3,0,8487.75,1
645,Female,55,7,1,18369.33,1
789,Male,39,7,1,124411.08,1
654,Male,37,2,0,186300.59,0
635,Male,34,3,1,83773.02,1
635,Male,24,4,1,142935.83,1
844,Male,38,7,1,119333.38,1
648,Male,55,1,0,181534.04,1
410,Female,35,7,1,109733.73,1
610,Male,34,0,0,125646.82,0
709,Male,37,7,1,159486.76,0
500,Male,56,1,1,118490.8,0
453,Female,42,5,1,83008.49,0
692,Female,30,7,1,18826.34,1
740,Female,31,8,0,86657.48,0
535,Female,44,2,1,136330.26,1
770,Female,37,9,0,22710.72,0
783,Female,37,1,1,197890.65,0
784,Male,38,5,0,169920.92,1
710,Female,24,7,1,173276.62,0
612,Male,33,5,1,8973.67,0
589,Male,32,2,0,9468.64,1
686,Male,35,2,0,86043.27,1
580,Female,33,7,0,79775.19,0
674,Male,45,7,1,102591.9,1
692,Male,28,9,0,16064.25,0
608,Male,23,8,1,116124.28,1
455,Male,40,1,0,129975.34,1
622,Female,46,4,1,30984.59,1
759,Male,30,4,0,8693.8,0
552,Male,33,5,0,10921.5,1
835,Male,18,2,1,117632.63,1
494,Female,38,7,1,40084.32,0
832,Female,34,6,0,146511.2,1
689,Male,73,1,0,167969.15,1
850,Female,43,2,1,79084.1,1
668,Male,43,1,0,141679.73,0
547,Male,50,3,0,177747.03,1
696,Male,38,6,1,8018.49,1
697,Male,56,5,1,50230.31,1
650,Male,71,0,1,175380.77,1
718,Female,44,1,0,139049.24,1
661,Female,41,5,1,69586.27,0
632,Male,42,4,1,100998.5,0
850,Female,39,2,1,179451.42,0
652,Male,37,7,1,68789.93,0
499,Male,31,4,1,25950.49,0
667,Female,38,6,1,73963.17,1
525,Female,59,6,1,83342.73,0
658,Male,32,8,1,80410.68,1
505,Female,36,2,0,174123.16,1
761,Female,32,4,1,177622.38,1
582,Male,26,6,1,14081.64,1
713,Female,61,4,1,123663.63,0
520,Male,38,5,1,163185.76,0
516,Male,33,7,1,11205.5,1
739,Female,27,8,1,106969.98,1
804,Male,25,7,1,128276.95,0
688,Male,45,9,0,129870.93,0
718,Female,39,2,1,52138.49,1
806,Male,34,6,0,100809.99,0
641,Male,41,7,1,17384.21,0
560,Female,26,3,1,157567.37,0
818,Female,72,8,1,63729.72,1
756,Male,37,3,1,58974.0,1
673,Female,77,10,0,59595.66,1
737,Female,39,7,0,55356.39,0
700,Female,44,2,1,16874.92,0
527,Female,41,10,1,57589.29,1
621,Female,30,2,1,165257.31,1
555,Male,50,7,1,62375.1,1
642,Female,19,3,1,176137.2,1
549,Female,37,1,1,128499.94,1
650,Female,25,2,1,25325.07,1
599,Male,27,5,1,30546.4,0
850,Male,38,1,1,80006.65,1
411,Female,36,10,0,120694.35,0
660,Male,28,1,1,14288.93,0
656,Male,35,6,1,1485.27,0
850,Male,40,8,1,60811.56,0
660,Female,43,1,0,112026.1,1
654,Male,36,2,1,12873.39,0
512,Male,36,1,0,135482.26,1
604,Male,33,3,0,42437.75,0
516,Female,37,8,0,3363.36,0
628,Female,46,1,1,31272.14,0
580,Male,45,8,1,47428.73,0
850,Male,30,5,1,102180.27,1
749,Female,26,6,0,34948.77,1
658,Male,29,3,1,20207.02,0
619,Female,38,10,1,8646.58,1
658,Male,37,3,0,70370.24,0
588,Female,34,10,1,153727.32,0
497,Male,41,9,0,22074.48,0
638,Male,37,2,1,37294.88,1
693,Female,30,6,1,50457.2,1
774,Male,76,4,1,143133.18,1
835,Male,38,7,0,175905.97,0
799,Female,22,8,0,192633.85,1
534,Female,55,8,1,122066.5,0
563,Female,42,6,1,154347.95,0
613,Female,20,0,0,113557.7,0
635,Female,29,8,1,141075.51,0
658,Female,31,2,1,103644.98,0
769,Female,38,2,0,75578.67,0
499,Male,60,7,1,83643.87,1
661,Male,41,5,0,88279.6,1
630,Male,50,1,0,63606.22,1
473,Female,32,5,1,72946.95,1
531,Male,31,3,1,42589.33,1
850,Female,40,0,1,1099.95,0
652,Male,50,8,1,17160.94,1
595,Male,29,6,1,87771.06,0
609,Male,53,10,1,154642.91,1
480,Male,44,10,1,5472.7,0
446,Male,32,8,0,133292.94,0
697,Female,38,1,1,49503.5,0
659,Male,48,4,1,82469.06,0
577,Male,31,6,1,196395.25,1
644,Male,28,0,1,119419.37,0
595,Female,39,7,0,23305.01,0
599,Female,49,10,1,166236.38,1
602,Female,56,3,1,4176.17,0
771,Female,47,3,1,107874.39,1
674,Female,28,3,1,51536.99,0
527,Female,35,8,1,98031.53,0
592,Male,39,7,1,83084.33,0
595,Female,26,8,1,151192.18,1
625,Male,39,5,1,99800.87,0
781,Male,35,4,1,116429.51,0
583,Female,42,7,1,144039.05,0
708,Female,67,1,0,3837.08,1
803,Male,36,1,1,149370.93,1
811,Male,31,7,1,182372.35,1
635,Male,35,2,1,90883.12,0
685,Male,43,4,1,43956.83,0
634,Male,45,9,0,17622.82,0
737,Female,32,7,0,189402.71,1
728,Male,32,5,1,156124.93,1
586,Female,42,2,1,102889.34,0
850,Female,35,5,1,80992.8,1
547,Male,32,8,1,67789.99,0
558,Male,25,10,1,197264.35,0
545,Female,26,1,1,199638.56,1
742,Male,24,8,1,4070.28,0
742,Male,55,5,0,121207.66,1
705,Female,40,3,1,109496.69,1
735,Male,28,5,0,114957.22,1
629,Male,59,9,1,116848.79,1
832,Female,29,5,1,178779.52,0
711,Male,43,2,1,175423.69,1
635,Female,34,5,1,15733.19,0
798,Male,32,7,0,37731.95,1
705,Male,25,0,0,59887.15,1
682,Male,30,9,1,2053.42,1
621,Female,40,7,0,131283.6,1
652,Male,27,10,0,44435.76,0
708,Female,59,2,1,179673.11,0
584,Female,38,3,1,4525.4,1
766,Female,27,7,0,47579.25,1
516,Male,46,2,1,169122.54,1
615,Male,35,7,1,150784.29,0
714,Male,54,4,0,51308.54,1
539,Male,39,3,1,147662.33,0
529,Male,39,6,1,12351.01,0
640,Male,45,8,0,195123.94,0
820,Male,39,9,1,16770.31,0
665,Male,39,10,1,136812.02,0
777,Female,35,3,1,17257.72,1
674,Female,44,4,0,171345.02,1
707,Female,52,7,1,109688.82,0
678,Female,41,9,0,13160.03,0
513,Male,72,3,1,81251.24,1
718,Male,27,2,0,26229.24,0
759,Female,22,5,1,22303.17,0
832,Female,27,10,1,30912.89,0
771,Female,33,5,1,8673.43,0
745,Female,35,8,1,116581.1,1
580,Male,35,9,0,35671.45,1
523,Male,22,8,1,124906.59,1
524,Male,50,4,1,31840.59,1
680,Female,37,10,1,81776.84,0
674,Male,18,7,1,55753.12,1
422,Male,41,6,1,11663.09,0
768,Female,36,3,0,125870.5,1
593,Male,44,5,1,128046.98,0
704,Female,54,6,1,145071.33,0
808,Male,25,7,0,23180.37,1
647,Male,47,5,1,157360.9,1
850,Male,34,8,0,68106.29,0
689,Male,39,4,1,196112.45,0
555,Male,33,1,0,178798.13,0
676,Male,23,1,0,116378.82,1
602,Male,31,7,1,179446.31,1
703,Female,26,1,1,63717.49,0
558,Male,27,1,1,183271.15,0
546,Female,36,7,0,134778.01,0
812,Male,33,2,0,105383.49,1
704,Male,31,5,1,54474.48,1
759,Female,38,1,0,91561.91,0
538,Female,38,8,0,28226.15,0
603,Male,44,9,1,138328.24,0
678,Male,38,3,1,126253.31,0
642,Male,30,8,1,174738.2,0
733,Male,48,7,1,23860.5,1
634,Male,43,3,1,115268.86,0
627,Female,30,6,1,188258.49,0
600,Female,39,7,1,58632.37,0
681,Female,63,7,1,55054.48,1
691,Female,29,9,0,199635.93,0
733,Female,32,5,1,131625.14,0
561,Male,32,6,1,139451.98,0
528,Male,34,1,1,176763.27,1
813,Female,29,5,0,187976.88,0
611,Female,40,8,1,147358.27,0
630,Female,23,4,0,174570.55,1
573,Female,23,2,1,122964.18,0
724,Male,34,6,0,157137.23,0
765,Male,41,2,0,191215.61,1
570,Female,61,6,1,45214.04,1
661,Male,37,7,1,115037.67,0
743,Female,36,8,1,33693.78,1
740,Male,33,2,1,136869.31,0
840,Female,36,6,1,141364.27,0
724,Female,33,9,1,197148.24,1
771,Female,41,5,0,92914.67,1
850,Female,28,9,1,185821.41,0
652,Female,32,2,1,54628.11,0
755,Female,78,5,1,76016.49,1
386,Female,53,1,1,62514.65,1
776,Female,37,1,1,196079.32,1
754,Female,39,3,1,24156.03,1
459,Male,46,7,1,4969.13,0
605,Female,56,1,1,62199.78,1
625,Female,35,5,1,163440.8,0
662,Male,44,8,1,175314.87,1
522,Female,25,5,1,103269.0,0
729,Female,42,4,0,2002.5,0
623,Female,35,0,1,47880.71,1
611,Male,40,1,1,102547.56,1
628,Male,69,5,1,181964.6,1
681,Female,37,7,1,72127.83,1
725,Male,38,6,1,158697.28,1
520,Female,35,4,1,90280.7,1
648,Male,23,9,1,134676.72,0
640,Male,37,5,1,81298.09,0
644,Male,47,9,1,151902.78,0
652,Female,40,7,1,124550.88,1
665,Male,33,2,1,159840.51,1
775,Male,52,8,1,96823.32,1
760,Male,28,1,0,16287.38,0
691,Male,26,9,1,153228.0,0
650,Female,28,5,0,146663.43,1
671,Female,31,6,1,15846.42,1
648,Female,31,5,1,5199.02,1
702,Male,50,3,0,94949.84,0
577,Female,33,6,1,57975.8,0
636,Female,32,8,1,138555.46,0
490,Male,39,1,1,171060.01,0
537,Female,38,6,0,147797.54,1
544,Male,44,1,0,69244.24,0
598,Male,34,0,0,43249.67,1
680,Male,44,0,1,33391.38,1
621,Male,35,7,1,143.34,0
590,Female,54,4,1,93820.49,1
562,Female,27,3,1,28137.03,0
807,Female,34,1,0,114448.13,0
554,Male,43,5,0,24983.39,0
683,Male,30,4,1,115186.97,1
506,Female,40,3,1,144345.58,1
562,Male,38,5,1,115700.2,0
475,Female,32,8,1,100816.29,0
584,Male,33,3,0,59103.13,1
619,Male,25,4,1,145524.36,0
492,Male,29,1,1,196293.76,1
671,Male,35,1,1,179012.3,1
670,Male,68,4,1,11426.7,1
694,Male,31,5,1,35593.18,0
603,Female,35,9,1,163181.62,0
554,Female,36,3,1,6089.13,0
755,Female,38,1,0,10333.78,1
692,Female,34,7,1,195074.62,0
497,Male,24,6,1,55859.27,0
599,Female,46,7,1,83282.21,0
678,Male,43,5,1,79649.62,1
620,Male,37,0,1,71175.94,0
713,Female,39,10,1,126263.97,1
601,Female,47,1,1,57553.02,1
578,Male,50,5,1,169804.4,0
737,Male,28,8,1,106390.01,0
663,Male,34,7,1,180427.24,1
815,Male,28,6,0,185547.71,1
502,Female,42,0,0,28204.98,1
559,Male,33,9,1,110371.84,0
706,Male,24,2,1,24402.87,1
570,Male,30,2,1,47952.45,1
850,Male,30,10,1,62811.03,0
593,Female,45,6,1,55347.28,0
657,Male,34,5,1,27738.01,0
598,Female,38,6,0,173783.38,0
576,Male,30,7,0,93767.03,0
576,Male,24,3,0,78498.04,1
603,Male,32,7,1,198055.94,0
692,Male,69,10,1,70849.47,1
456,Female,33,1,0,58363.94,0
709,Female,45,2,0,162922.65,1
576,Female,29,5,1,126469.09,1
595,Female,41,2,0,112269.67,1
742,Female,29,4,1,180066.59,1
607,Female,49,9,1,103068.22,0
593,Male,32,6,1,128384.11,0
650,Male,24,8,1,104492.83,0
703,Male,36,7,1,143859.66,0
768,Male,37,9,1,41788.25,0
561,Male,21,4,1,36942.35,1
570,Male,21,7,1,148087.62,1
657,Male,41,8,1,66463.62,1
498,Female,44,2,1,98175.74,1
687,Male,39,7,1,26848.25,0
828,Male,42,10,1,186071.14,1
599,Male,42,6,1,113868.4,0
718,Male,26,7,0,51099.56,0
504,Male,42,3,0,135178.91,0
613,Male,34,3,1,41724.72,1
531,Male,27,8,0,7222.92,0
635,Female,41,10,1,61994.2,1
465,Male,25,2,1,10472.31,1
762,Male,31,7,1,159344.43,1
561,Female,35,5,1,59981.62,0
606,Female,32,1,0,59061.25,1
675,Male,39,1,1,153129.22,0
531,Female,42,6,0,57034.35,0
667,Female,36,1,1,53412.54,1
593,Male,31,8,1,176868.89,1
713,Male,46,5,1,55701.62,1
481,Male,39,1,1,123995.15,1
675,Female,21,8,1,18203.0,0
651,Male,36,7,1,13898.31,0
579,Male,31,2,1,18800.13,1
719,Male,38,0,1,126876.47,0
711,Male,38,4,1,141827.83,0
565,Male,36,6,1,149575.59,0
579,Female,31,9,1,112395.98,0
671,Male,50,8,0,2560.11,1
547,Female,22,7,1,118142.79,0
422,Female,54,4,1,7166.71,1
437,Male,49,9,0,166440.32,1
593,Female,33,0,1,199478.05,0
604,Male,41,3,0,11819.84,0
647,Female,35,3,1,147930.46,0
625,Female,45,3,1,184474.15,1
850,Male,51,4,0,118545.49,0
484,Female,39,5,1,175224.12,1
703,Female,33,8,1,79997.14,1
708,Male,41,0,1,128400.62,0
652,Female,36,6,0,110421.31,1
700,Male,29,8,0,152097.02,1
850,Female,23,9,0,62980.96,1
577,Female,44,1,0,44719.5,1
640,Male,44,7,1,67202.74,0
660,Female,52,4,1,90877.76,0
597,Male,35,9,0,73181.39,1
673,Male,65,0,1,85733.33,1
605,Male,19,8,1,107994.99,1
601,Female,48,8,1,63940.68,0
485,Male,41,2,1,12706.67,1
563,Female,35,2,1,66006.75,1
521,Male,22,5,1,99828.45,1
541,Male,36,5,1,124795.84,0
499,Female,46,6,1,73457.55,0
684,Female,38,3,1,3966.5,0
623,Female,24,7,1,109470.34,1
622,Female,52,9,1,162756.29,1
520,Male,33,4,1,166102.61,1
628,Male,45,9,1,96862.56,1
698,Female,57,9,1,105715.01,0
767,Female,35,2,0,144251.38,0
669,Female,38,8,1,84049.16,0
705,Male,36,1,1,21807.16,1
788,Female,43,10,1,116111.51,1
439,Female,66,9,1,65535.56,0
798,Female,58,9,0,119071.56,0
850,Male,55,0,1,83617.17,1
648,Male,33,5,1,29076.27,0
767,Female,34,8,1,94767.77,0
550,Male,35,9,1,197325.4,0
536,Female,61,8,1,64308.49,1
534,Male,24,1,1,169653.32,1
565,Male,33,8,1,105642.43,0
799,Male,35,7,0,140780.8,1
694,Female,38,5,1,85522.84,1
770,Male,30,8,0,50839.85,1
639,Male,66,0,0,42240.54,1
816,Female,25,2,1,35770.84,1
636,Female,29,3,0,131924.38,1
752,Female,36,7,1,184866.86,0
754,Male,27,7,0,87908.01,1
712,Female,33,6,1,190686.16,1
529,Male,43,6,0,98348.66,0
524,Male,22,9,1,74405.34,0
731,Female,43,9,0,548.52,0
630,Female,49,1,0,162858.29,1
779,Female,34,5,0,111676.63,1
644,Female,37,8,1,20968.88,0
741,Male,29,8,1,115994.52,1
788,Male,36,10,1,16149.13,1
720,Male,44,4,1,163471.01,0
707,Male,40,1,1,14090.4,0
787,Male,43,0,1,20955.03,0
559,Male,34,4,1,66721.98,1
790,Female,33,10,0,195204.99,0
575,Male,24,2,1,119927.81,1
825,Male,32,9,0,9751.03,0
721,Female,32,10,1,136119.96,0
658,Male,36,1,0,84927.42,1
